No.,Object Name,RA,DEC,Type,Velocity,Redshift,Redshift Flag,Magnitude and Filter,Separation,References,Notes,Photometry Points,Positions,Redshift Points,Diameter Points,Associations
2728,[RBI2023] LAITEN,110.86133,-73.43615,G,893382.0,2.98,PUN,,0.265,1,0,0,1,2,0,0
2731,[DMD2023] 044085,110.86165,-73.43623,G,2776079.0,9.26,PUN,,0.265,2,0,0,2,3,0,0
2732,SMACS J0723-7327:[ICR2022] 053,110.86191,-73.46747,IrS,119917.0,0.4,PSE,,1.701,1,0,0,1,1,0,0
2733,SMACS J0723-7327:[ICR2022] 098,110.86194,-73.46452,IrS,74948.0,0.25,PSE,,1.526,1,0,0,1,1,0,0
2734,SMACS J0723:[NDA2023] 00934,110.86206,-73.44136,G,303450.0,1.0122,S1L,,0.233,1,0,0,1,1,0,0
2735,SMACS J0723-7327:[ICR2022] 138,110.86208,-73.46224,IrS,1918672.0,6.4,PSE,,1.391,1,0,0,1,1,0,0
2736,SMACS J0723:[NDA2023] 00934.1,110.8621,-73.44136,VisS,323776.0,1.08,S1L,,0.233,1,0,0,1,1,0,0
2738,SMACS J0723-7327:[ICR2022] 064,110.86243,-73.46624,IrS,578060.0,1.9282,S1L,,1.629,2,0,0,2,2,0,0
2739,[CSM2022] 0860,110.86244,-73.45646,G,118568.0,0.3955,SLS,,1.049,3,0,0,3,2,0,0
2740,[CSM2022] 0477,110.86281,-73.44785,G,120457.0,0.4018,SLS,,0.555,2,0,0,2,1,0,0
2741,SMACS J0723:[NDA2023] 00934.2,110.86311,-73.44155,VisS,283094.0,0.9443,S1L,,0.254,1,0,0,1,1,0,0
2742,SMACS J0723-7327:[LCB2023]1475,110.86324,-73.44149,G,818434.0,2.73,SLS,,0.254,1,0,0,1,1,0,0
2743,SMACS J0723-7327:[ICR2022] 171,110.86342,-73.46019,IrS,434699.0,1.45,PSE,,1.273,1,0,0,1,1,0,0
2744,[CSM2022] 0966,110.8638,-73.45962,G,120607.0,0.4023,SLS,,1.24,3,0,0,3,2,0,0
2745,[HOO2023] F150DB-011,110.86413,-73.46611,G,770467.0,2.57,PSE,,1.626,2,0,0,2,3,0,0
2746,[CSM2022] 0967,110.86474,-73.45906,G,121476.0,0.4052,SLS,,1.211,3,0,0,3,2,0,0
2747,SMACS J0723-7327:[ICR2022] 254,110.86506,-73.45461,IrS,0.0,0.0,PSE,,0.952,1,0,0,1,1,0,0
2751,[CSM2022] 1128,110.86529,-73.46212,G,119048.0,0.3971,SLS,,1.392,3,0,0,3,2,0,0
2752,SMACS J0723-7327:[ICR2022] 154,110.86537,-73.46126,IrS,104927.0,0.35,PSE,,1.342,1,0,0,1,1,0,0
2754,SMACS J0723-7327:[ICR2022] 173,110.86573,-73.45907,IrS,120157.0,0.4008,SLS,,1.214,2,0,0,2,2,0,0
2755,[DMD2023] 043031,110.86608,-73.43879,G,2569222.0,8.57,PUN,,0.268,1,0,0,1,2,0,0
2756,SMACS J0723-7327:[ICR2022] 099,110.86609,-73.46474,IrS,119917.0,0.4,PSE,,1.549,1,0,0,1,2,0,0
2757,[DMD2023] 038697,110.86647,-73.43879,G,2806058.0,9.36,PUN,,0.275,2,0,0,2,4,0,0
2758,SMACS J0723-7327:[ICR2022] 170,110.86669,-73.46037,IrS,674533.0,2.25,PSE,,1.294,1,0,0,1,2,0,0
2760,SMACS J0723-7327:[ICR2022] 264,110.86713,-73.45419,IrS,89938.0,0.3,PSE,,0.937,1,0,0,1,1,0,0
2762,[HOO2023] F150DB-052,110.86725,-73.45383,G,1124222.0,3.75,PSE,,0.918,2,0,0,2,3,0,0
2763,SMACS J0723:[NDA2023] 01107,110.86731,-73.46945,G,119407.0,0.3983,SLS,,1.832,1,0,0,1,1,0,0
2764,SMACS J0723-7327:[ICR2022] 075,110.86741,-73.46633,IrS,319609.0,1.0661,S1L,,1.648,2,0,0,2,2,0,0
2766,[DMD2023] 38681,110.86747,-73.43889,G,2191483.0,7.31,PUN,,0.291,1,0,0,1,2,0,0
2767,SMACS J0723-7327:[ICR2022] 088,110.86762,-73.46414,IrS,117519.0,0.392,SLS,,1.519,2,0,0,2,2,0,0
2770,SMACS J0723-7327:[ICR2022] 135,110.86804,-73.46247,IrS,554616.0,1.85,PSE,,1.422,1,0,0,1,1,0,0
2773,SMACS J0723-7327:[ICR2022] 055,110.8687,-73.46721,IrS,771546.0,2.5736,S1L,,1.703,2,0,0,2,2,0,0
2775,SMACS J0723-7327:[ICR2022] 233,110.86881,-73.45433,IrS,254824.0,0.85,PSE,,0.954,1,0,0,1,1,0,0
2776,SMACS J0723-7327:[ICR2022] 182,110.86885,-73.45962,IrS,104927.0,0.35,PSE,,1.259,1,0,0,1,1,0,0
2777,SMACS J0723:[NDA2023] 00898,110.86918,-73.444,G,378278.0,1.2618,S1L,,0.426,1,0,0,1,1,0,0
2780,SMACS J0723-7327:[ICR2022] 115,110.86926,-73.46229,IrS,104927.0,0.35,PSE,,1.416,1,0,0,1,1,0,0
2787,SMACS J0723-7327:[ICR2022] 156,110.87044,-73.46101,IrS,809440.0,2.7,PSE,,1.346,1,0,0,1,1,0,0
2788,SMACS J0723-7327:[ICR2022] 148,110.87051,-73.46116,IrS,824429.0,2.75,PSE,,1.355,1,0,0,1,1,0,0
2789,SMACS J0723-7327:[ICR2022] 083,110.87111,-73.46572,G,372642.0,1.243,SLS,,1.624,3,0,0,3,5,0,0
2790,SMACS J0723:[NDA2023] 00680.4,110.87112,-73.45523,VisS,325275.0,1.085,S1L,,1.019,1,0,0,1,1,0,0
2791,SMACS J0723:[NDA2023] 00680.3,110.87127,-73.45532,VisS,324346.0,1.0819,S1L,,1.025,1,0,0,1,1,0,0
2792,SMACS J0723-7327:[ICR2022] 097,110.87132,-73.46478,IrS,119917.0,0.4,PSE,,1.569,2,0,0,2,3,0,0
2793,SMACS J0723-7327:[ICR2022] 236,110.87136,-73.45543,IrS,325275.0,1.085,S1L,,1.031,2,0,0,2,2,0,0
2794,SMACS J0723:[NDA2023] 00680.2,110.87149,-73.45543,VisS,326414.0,1.0888,S1L,,1.032,1,0,0,1,1,0,0
2795,SMACS J0723:[NDA2023] 00680.1,110.8715,-73.45562,VisS,325125.0,1.0845,S1L,,1.043,1,0,0,1,1,0,0
2798,[CSM2022] 0481,110.87215,-73.44806,G,124564.0,0.4155,SLS,,0.643,2,0,0,2,1,0,0
2800,SMACS J0723-7327:[ICR2022] 121,110.87242,-73.46346,IrS,44969.0,0.15,PSE,,1.497,1,0,0,1,1,0,0
2803,[BIO2023] S0723 Z-3295626401,110.87319,-73.44449,G,1133216.0,3.78,PSE,,0.497,3,0,0,3,4,0,0
2806,SMACS J0723-7327:[ICR2022] 112,110.87355,-73.46403,IrS,119917.0,0.4,PSE,,1.535,1,0,0,1,1,0,0
2807,SMACS J0723-7327:[ICR2022] 086,110.87371,-73.46473,IrS,120876.0,0.4032,SLS,,1.577,2,0,0,2,2,0,0
2808,SMACS J0723-7327:[ICR2022] 102,110.87377,-73.46439,IrS,0.0,0.0,PSE,,1.557,1,0,0,1,1,0,0
2809,SMACS J0723-7327:[ICR2022] 091,110.87406,-73.4642,IrS,134907.0,0.45,PSE,,1.547,1,0,0,1,1,0,0
2814,SMACS J0723-7327:[ICR2022] 070,110.87468,-73.46605,IrS,554616.0,1.85,PSE,,1.658,1,0,0,1,2,0,0
2815,SMACS J0723-7327:[ICR2022] 186,110.87473,-73.45916,IrS,719502.0,2.4,PSE,,1.262,1,0,0,1,2,0,0
2816,SMACS J0723-7327:[ICR2022] 111,110.87476,-73.46421,IrS,119917.0,0.4,PSE,,1.551,1,0,0,1,1,0,0
2819,SMACS J0723-7327:[ICR2022] 105,110.8749,-73.46406,IrS,119917.0,0.4,PSE,,1.543,1,0,0,1,1,0,0
2820,SMACS J0723-7327:[ICR2022] 177,110.87503,-73.45904,IrS,44969.0,0.15,PSE,,1.256,1,0,0,1,1,0,0
2821,SMACS J0723-7327:[ICR2022] 208,110.8752,-73.45716,IrS,119018.0,0.397,SLS,,1.152,2,0,0,2,2,0,0
2822,SMACS J0723-7327:[ICR2022] 128,110.87525,-73.46309,IrS,989315.0,3.3,PSE,,1.489,1,0,0,1,2,0,0
2829,[MS2023] SM-z17-1a,110.87592,-73.45843,G,4415944.0,14.73,PUN,,1.227,1,0,0,1,2,0,0
2831,SMACS J0723:[NDA2023] 00794,110.87631,-73.44958,G,247659.0,0.8261,S1L,,0.758,1,0,0,1,1,0,0
2832,SMACS J0723-7327:[ICR2022] 092,110.87637,-73.46523,IrS,843376.0,2.8132,S1L,,1.617,2,0,0,2,2,0,0
2837,[HOO2023] F150DB-033,110.87729,-73.45919,G,3411639.0,11.38,PSE,,1.279,3,0,0,3,3,0,0
2838,SMACS J0723:[NDA2023] 00710.2,110.87745,-73.45371,VisS,444982.0,1.4843,SLS,,0.98,1,0,0,1,1,0,0
2839,SMACS J0723-7327:[ICR2022] 141,110.87748,-73.46175,IrS,0.0,0.0,PSE,,1.424,1,0,0,1,1,0,0
2840,SMACS J0723:[NDA2023] 00710,110.87752,-73.45383,G,445911.0,1.4874,SLS,,0.987,1,0,0,1,1,0,0
2841,SMACS J0723:[NDA2023] 00710.1,110.87757,-73.45386,VisS,446841.0,1.4905,S1L,,0.988,1,0,0,1,1,0,0
2855,SMACS J0723:[NDA2023] 00763,110.8796,-73.45165,G,411375.0,1.3722,S1L,,0.893,1,0,0,1,1,0,0
2856,SMACS J0723:[NDA2023] 00475,110.87984,-73.46582,G,597696.0,1.9937,SLS,,1.668,1,0,0,1,1,0,0
2857,SMACS J0723:[NDA2023] 10004,110.88012,-73.45143,G,411795.0,1.3736,SLS,,0.886,1,0,0,1,1,0,0
2883,SMACS J0723:[NDA2023] 00566,110.8902,-73.46053,G,646293.0,2.1558,SLS,,1.443,1,0,0,1,1,0,0
2884,SMACS J0723:[NDA2023] 00566.1,110.8903,-73.46036,VisS,640177.0,2.1354,SLS,,1.435,1,0,0,1,1,0,0
2886,SMACS J0723:[NDA2023] 00566.2,110.89051,-73.46049,VisS,652438.0,2.1763,SLS,,1.444,1,0,0,1,1,0,0
2890,SMACS J0723:[NDA2023] 00622,110.89175,-73.45835,G,86220.0,0.2876,S1L,,1.343,1,0,0,1,1,0,0
2900,SMACS J0723-7327:[SCB2020]0570,110.89438,-73.44925,G,1743293.0,5.815,PUN,,0.959,2,0,0,2,2,0,0
2937,[MS2023] WDF-C-5512,110.90538,-73.45396,G,14990.0,0.05,PUN,,1.286,1,0,0,1,2,0,0
2948,[DMD2023] 28093,110.90845,-73.45599,G,833423.0,2.78,PUN,,1.408,1,0,0,1,2,0,0
2963,[HOO2023] F150DB-044,110.91379,-73.45619,G,1034284.0,3.45,PSE,,1.482,2,0,0,2,3,0,0
2972,SMACS J0723:[CBM2023] 08506,110.91644,-73.45873,G,662991.0,2.2115,SLS,,1.622,2,0,0,2,3,0,0
4171,WISEA J072516.93-732354.3,111.32056,-73.39844,G,10389.0,0.034653,PUN,,8.413,1,0,27,4,1,2,0
4597,WISEA J072603.10-732048.4,111.51294,-73.34679,G,7068.0,0.023576,SLS,16.0b,12.643,4,0,31,6,3,2,0
4637,WISEA J072608.40-732752.4,111.53503,-73.46458,G,25143.0,0.083868,PUN,,11.796,1,0,27,4,1,2,0
