No.,Object Name,RA,DEC,Type,Velocity,Redshift,Redshift Flag,Magnitude and Filter,Separation,References,Notes,Photometry Points,Positions,Redshift Points,Diameter Points,Associations
1583,PLCK G287+32:[ZSM2017] 12.1,177.6821,-28.08855,G_Lens,1028288.0,3.43,PUN,,1.127,1,0,0,1,1,0,0
1596,PLCK G287+32:[ZSM2017] c11.2,177.6836,-28.08629,VisS,26981.0,0.09,PUN,,1.03,1,0,0,1,1,0,0
1598,PLCK G287+32:[ZSM2017] c11.1,177.6837,-28.08596,VisS,29979.0,0.1,PUN,,1.022,1,0,0,1,1,0,0
1599,PLCK G287+32:[ZSM2017] c11.3,177.68418,-28.08817,VisS,26981.0,0.09,PUN,,1.015,1,0,0,1,1,0,0
1602,WISEA J115044.25-280114.3,177.6844,-28.02064,IrS,114113.0,0.380641,SUN,,3.978,1,0,12,2,1,0,0
1611,WISEA J115044.65-280313.2,177.68605,-28.05368,IrS,112730.0,0.376028,SUN,,2.075,1,0,12,2,1,0,0
1618,WISEA J115044.77-280101.0,177.68658,-28.01696,IrS,130445.0,0.435118,SUN,,4.167,1,0,12,2,1,0,0
1619,WISEA J115044.80-280340.6,177.68671,-28.06128,IrS,112711.0,0.375963,SUN,,1.658,1,0,12,2,1,0,0
1624,WISEA J115044.90-275850.2,177.68709,-27.98062,IrS,118058.0,0.393799,SUN,,6.312,1,0,12,2,1,0,0
1626,PLCK G287+32:[ZSM2017] 10.2,177.6872,-28.08446,G_Lens,290799.0,0.97,PUN,,0.835,1,0,0,1,1,0,0
1628,PLCK G287+32:[ZSM2017] 10.1,177.68726,-28.08405,G_Lens,293797.0,0.98,PUN,,0.834,1,0,0,1,1,0,0
1629,WISEA J115044.96-275830.9,177.68734,-27.97527,IrS,130507.0,0.435323,SUN,,6.628,1,0,12,2,1,0,0
1631,PLCK G287+32:[ZSM2017] 10.3,177.68747,-28.08515,G_Lens,305788.0,1.02,PUN,,0.821,1,0,0,1,1,0,0
1640,WISEA J115045.06-280555.2,177.68777,-28.09867,IrS,115986.0,0.386889,SUN,,1.155,1,0,12,2,1,0,0
1641,PLCK G287.0+32.9:[SCB2020]2013,177.6878,-28.07609,G,2260435.0,7.54,PUN,,0.961,2,0,0,2,2,0,0
1643,WISEA J115045.09-280504.2,177.68788,-28.08451,IrS,422250.0,1.408474,SUN,,0.799,1,0,12,2,1,0,0
1647,PLCK G287.0+32.9:[GDW2019] 095,177.68811,-28.06,G,115622.0,0.385673,SUN,,1.688,1,0,0,1,1,0,0
1651,PLCK G287+32:[ZSM2017] c18.2,177.68856,-28.08924,VisS,1019294.0,3.4,PUN,,0.807,1,0,0,1,1,0,0
1652,WISEA J115045.26-280925.2,177.68861,-28.15701,IrS,93466.0,0.311769,SUN,,4.394,1,0,12,2,1,0,0
1653,PLCK G287+32:[ZSM2017] c18.1,177.68863,-28.08777,VisS,176878.0,0.59,PUN,,0.779,1,0,0,1,1,0,0
1654,PLCK G287.0+32.9:[GDW2019] 097,177.68868,-28.06398,G,98910.0,0.329927,SUN,,1.465,1,0,0,1,1,0,0
1656,PLCK G287.0+32.9:[GDW2019] 099,177.68874,-28.16586,G,93666.0,0.312436,SUN,,4.917,1,0,0,1,1,0,0
1657,WISEA J115045.29-280208.8,177.68874,-28.03578,IrS,115237.0,0.384388,SUN,,3.041,1,0,12,2,1,0,0
1658,PLCK G287.0+32.9:[GDW2019] 100,177.68884,-28.07753,G,292206.0,0.974694,SUN,,0.869,1,0,0,1,1,0,0
1662,PLCK G287.0+32.9:[GDW2019] 101,177.68898,-28.02315,G,115980.0,0.386866,SUN,,3.777,1,0,0,1,1,0,0
1663,PLCK G287+32:[ZSM2017] c17.2,177.68907,-28.08566,VisS,956338.0,3.19,PUN,,0.738,1,0,0,1,1,0,0
1664,PLCK G287+32:[ZSM2017] c17.1,177.68915,-28.08359,VisS,248828.0,0.83,PUN,,0.736,1,0,0,1,1,0,0
1666,WISEA J115045.47-281817.0,177.68949,-28.30473,G,41374.0,0.138009,PUN,,13.21,1,0,27,4,1,2,0
1668,PLCK G287.0+32.9:[GDW2019] 102,177.68982,-28.15768,G,93592.0,0.312189,SUN,,4.423,1,0,0,1,1,0,0
1673,WISEA J115045.69-281000.9,177.69041,-28.16693,IrS,117880.0,0.393205,SUN,,4.968,1,0,12,2,1,0,0
1680,PLCK G287.0+32.9:[GDW2019] 104,177.69073,-28.07172,G,118835.0,0.39639,SUN,,1.022,1,0,0,1,1,0,0
1681,WISEA J115045.78-280807.3,177.69076,-28.13537,IrS,130704.0,0.43598,SUN,,3.098,1,0,12,2,1,0,0
1682,WISEA J115045.79-280124.3,177.6908,-28.02343,IrS,115508.0,0.385292,SUN,,3.743,1,0,12,2,1,0,0
1683,WISEA J115045.82-280426.1,177.69096,-28.07394,IrS,116810.0,0.389636,SUN,,0.914,2,0,18,4,1,0,0
1684,PLCK G287+32:[ZSM2017] c05.5,177.6911,-28.09426,VisS,137905.0,0.46,PUN,,0.844,1,0,0,1,1,0,0
1686,PLCK G287.0+32.9:[GDW2019] 108,177.69119,-28.06071,G,114249.0,0.381095,SUN,,1.579,1,0,0,1,1,0,0
1689,WISEA J115045.92-280157.4,177.69135,-28.03264,IrS,113321.0,0.377997,SUN,,3.194,1,0,12,2,1,0,0
1690,PLCK G287.0+32.9:[SCB2020]1887,177.69136,-28.0838,G,2086556.0,6.96,PUN,,0.619,1,0,0,1,1,0,0
1693,WISEA J115045.99-280604.3,177.69163,-28.10121,IrS,111715.0,0.372642,SUN,,1.149,1,0,12,3,2,0,0
1694,WISEA J115045.99-280306.8,177.69165,-28.05192,IrS,113978.0,0.380188,SUN,,2.067,1,0,12,2,1,0,0
1699,PLCK G287.0+32.9:[GDW2019] 112,177.69204,-28.05235,G,117781.0,0.392876,SUN,,2.036,1,0,0,1,1,0,0
1706,PLCK G287+32:[ZSM2017] 19.4,177.69244,-28.0958,G_Lens,2080560.0,6.94,PUN,,0.861,1,0,0,1,1,0,0
1707,PLCK G287+32:[ZSM2017] c05.4,177.69268,-28.09188,VisS,941348.0,3.14,PUN,,0.688,1,0,0,1,1,0,0
1709,WISEA J115046.30-281015.8,177.69293,-28.17108,IrS,118930.0,0.396708,SUN,,5.199,1,0,12,2,1,0,0
1722,WISEA J115046.51-281124.0,177.69379,-28.19002,IrS,105015.0,0.350291,SUN,,6.327,1,0,12,2,1,0,0
1723,PLCK G287.0+32.9:[GDW2019] 116,177.69383,-28.05575,G,116515.0,0.388652,SUN,,1.813,1,0,0,1,1,0,0
1725,PLCK G287+32:[ZSM2017] c17/18,177.69407,-28.07332,VisS,212853.0,0.71,PUN,,0.839,1,0,0,1,1,0,0
1733,PLCK G287.0+32.9:[GDW2019] 117,177.69473,-28.05225,G,99146.0,0.330717,SUN,,2.006,1,0,0,1,1,0,0
1734,WISEA J115046.75-280356.4,177.6948,-28.06569,IrS,98910.0,0.329928,SUN,,1.23,1,0,12,2,1,0,0
1740,PLCK G287+32:[ZSM2017] 07.4,177.69576,-28.09492,G_Lens,1055270.0,3.52,PUN,,0.713,1,0,0,1,1,0,0
1742,PLCK G287+32:[ZSM2017] c06.1,177.69592,-28.08099,VisS,1328081.0,4.43,PUN,,0.441,1,0,0,1,1,0,0
1746,PLCK G287.0+32.9:[GDW2019] 119,177.69632,-28.06454,G,403129.0,1.344692,SUN,,1.27,2,0,0,2,1,0,0
1751,PLCK G287.0+32.9:[GDW2019] 121,177.69665,-28.00291,G,130936.0,0.436754,SUN,,4.93,1,0,0,1,1,0,0
1752,WISEA J115047.19-280248.7,177.69666,-28.04688,IrS,115831.0,0.38637,SUN,,2.304,1,0,12,2,1,0,0
1753,WISEA J115047.21-280924.9,177.69674,-28.15694,IrS,121998.0,0.406942,SUN,,4.336,1,0,12,2,1,0,0
1754,PLCK G287+32:[ZSM2017] c06.2,177.6968,-28.07857,VisS,1352064.0,4.51,PUN,,0.5,1,0,0,1,1,0,0
1756,PLCK G287+32:[ZSM2017] c05.3,177.69687,-28.08781,VisS,557614.0,1.86,PUN,,0.368,1,0,0,1,1,0,0
1759,WISEA J115047.39-275904.8,177.69748,-27.98469,IrS,114944.0,0.383412,SUN,,6.018,1,0,12,2,1,0,0
1766,PLCK G287.0+32.9:[GDW2019] 124,177.69792,-28.06345,G,402663.0,1.343139,SUN,,1.314,1,0,0,1,1,0,0
1768,PLCK G287.0+32.9:[GDW2019] 126,177.69798,-28.07854,G,113763.0,0.379473,SUN,,0.464,1,0,0,1,1,0,0
1774,WISEA J115047.60-275948.6,177.69836,-27.99685,IrS,116322.0,0.38801,SUN,,5.287,1,0,12,2,1,0,0
1786,PLCK G287.0+32.9:[GDW2019] 127,177.69919,-27.98583,G,112857.0,0.376451,SUN,,5.946,1,0,0,1,1,0,0
1787,PLCK G287.0+32.9:[GDW2019] 128,177.69934,-28.10296,G,116551.0,0.388773,SUN,,1.102,1,0,0,1,1,0,0
1788,WISEA J115047.92-280523.9,177.69969,-28.08999,IrS,119833.0,0.399721,SUN,,0.353,1,0,12,2,1,0,0
1792,WISEA J115048.06-280125.3,177.70028,-28.0237,IrS,98666.0,0.329114,SUN,,3.673,1,0,12,2,1,0,0
1799,PLCK G287.0+32.9:[GDW2019] 131,177.70078,-28.08768,G,119338.0,0.398067,SUN,,0.204,1,0,0,1,1,0,0
1801,PLCK G287.0+32.9:[SCB2020]0792,177.7009,-28.07164,G,2194481.0,7.32,PUN,,0.802,2,0,0,2,2,0,0
1806,WISEA J115048.28-280133.2,177.70119,-28.02589,IrS,113645.0,0.379079,SUN,,3.54,1,0,12,2,1,0,0
1807,WISEA J115048.29-275855.0,177.70124,-27.98195,IrS,130633.0,0.435744,SUN,,6.177,1,0,12,2,1,0,0
1813,WISEA J115048.40-280439.3,177.70169,-28.0776,IrS,100002.0,0.333571,SUN,,0.442,1,0,12,2,1,0,0
1816,WISEA J115048.47-280238.3,177.702,-28.04399,IrS,112649.0,0.375758,SUN,,2.454,1,0,12,2,1,0,0
1817,PLCK G287.0+32.9:[GDW2019] 137,177.70213,-28.06447,G,391754.0,1.306752,SUN,,1.226,1,0,0,1,1,0,0
1819,PLCK G287.0+32.9:[GDW2019] 136,177.70225,-28.09106,G,141424.0,0.47174,SUN,,0.373,2,0,0,2,1,0,0
1833,PLCK G287.0+32.9:[GDW2019] 138,177.70343,-28.06333,G,391722.0,1.306645,SUN,,1.293,1,0,0,1,1,0,0
1836,WISEA J115048.88-275909.1,177.70371,-27.98589,IrS,19424.0,0.064793,SUN,,5.94,1,0,12,2,1,0,0
1838,PLCK G287.0+32.9:[SCB2020]2252,177.7039,-28.08423,G,1954647.0,6.52,PUN,,0.062,1,0,0,1,1,0,0
1844,PLCK G287.0+32.9:[SCB2020]0065,177.70424,-28.05895,G,1909678.0,6.37,PUN,,1.557,1,0,0,1,1,0,0
1845,PLCK G287.0+32.9:[GDW2019] 140,177.70434,-28.14715,G,73134.0,0.243949,SUN,,3.737,1,0,0,1,1,0,0
1847,PLCK G287+32:[ZSM2017] 01.2,177.70439,-28.08466,G_Lens,1115228.0,3.72,PUN,,0.076,1,0,0,1,1,0,0
1849,PLCK G287.0+32.9:[GDW2019] 141,177.70473,-28.09322,G,242086.0,0.807512,SUN,,0.509,1,0,0,1,1,0,0
1850,PLCK G287.0+32.9:[GDW2019] 142,177.70484,-28.07952,G,115491.0,0.385238,SUN,,0.336,1,0,0,1,1,0,0
1854,PLCK G287+32:[ZSM2017] 19.1,177.70497,-28.07071,G_Lens,2037090.0,6.795,PUN,,0.857,3,0,0,3,3,0,0
1856,PLCK G287.0+32.9:[SCB2020]0397,177.70504,-28.06761,G,1662349.0,5.545,PUN,,1.042,1,0,0,1,1,0,0
1859,PLCK G287+32:[ZSM2017] 07.1,177.70522,-28.07322,G_Lens,995311.0,3.32,PUN,,0.709,1,0,0,1,1,0,0
1860,WISEA J115049.27-280350.3,177.70533,-28.06399,IrS,117287.0,0.391227,SUN,,1.26,1,0,12,2,1,0,0
1867,PLCK G287+32:[ZSM2017] 01.1,177.70603,-28.08391,G_Lens,1127220.0,3.76,PUN,,0.172,1,0,0,1,1,0,0
1868,PLCKESZ G286.99+32.91,177.7061,-28.0855,GClstr,116919.0,0.39,SUN,,0.169,8,0,0,3,6,0,0
1869,WISEA J115049.50-275909.5,177.70629,-27.98599,IrS,63806.0,0.212834,SUN,,5.936,1,0,18,3,1,0,0
1870,PLCK G287.0+32.9:[GDW2019] 145,177.70642,-28.00184,G,184191.0,0.614395,SUN,,4.986,1,0,0,1,1,0,0
1871,PLCK G287+32:[ZSM2017] 08.3,177.70664,-28.08945,G_Lens,317780.0,1.06,PUN,,0.336,1,0,0,1,1,0,0
1874,PLCK G287.0+32.9:[GDW2019] 146,177.70686,-28.20398,G,113376.0,0.378183,SUN,,7.149,1,0,0,1,1,0,0
1876,PLCK G287.0+32.9:[SCB2020]2457,177.707,-28.09018,G,2011608.0,6.71,PUN,,0.383,1,0,0,1,1,0,0
1877,WISEA J115049.69-280851.5,177.70707,-28.14764,IrS,117329.0,0.391367,SUN,,3.772,1,0,12,2,1,0,0
1881,WISEA J115049.72-280626.5,177.7072,-28.10736,IrS,111838.0,0.373051,SUN,,1.367,1,0,12,2,1,0,0
1883,PLCK G287.0+32.9:[GDW2019] 149,177.70742,-28.08135,G,115233.0,0.384375,SUN,,0.317,1,0,0,1,1,0,0
1884,PLCK G287.0+32.9:[GDW2019] 150,177.70746,-28.07159,G,111753.0,0.372767,SUN,,0.832,1,0,0,1,1,0,0
1902,PLCK G287.0+32.9:[SCB2020]3078,177.70891,-28.09727,G,1948651.0,6.5,PUN,,0.807,1,0,0,1,1,0,0
1904,PSZ1 G287.00+32.90 BCG,177.70905,-28.08217,G,114581.0,0.382201,SUN,,0.36,3,0,0,3,2,0,0
1905,PLCK G287+32:[ZSM2017] c09.2,177.70917,-28.09111,VisS,254824.0,0.85,PUN,,0.497,1,0,0,1,1,0,0
1907,PLCK G287+32:[ZSM2017] c15.2,177.70933,-28.06526,VisS,140902.0,0.47,PUN,,1.224,1,0,0,1,1,0,0
1910,PLCK G287.0+32.9:[GDW2019] 152,177.70945,-28.07863,G,103331.0,0.344675,SUN,,0.508,1,0,0,1,1,0,0
1915,WISEA J115050.37-280354.4,177.70988,-28.06511,IrS,116697.0,0.389258,SUN,,1.241,1,0,12,2,1,0,0
1916,PLCK G287.0+32.9:[SCB2020]0347,177.71003,-28.06335,G,1804751.0,6.02,PUN,,1.345,1,0,0,1,1,0,0
1917,WISEA J115050.40-281106.1,177.71003,-28.18504,IrS,112676.0,0.375846,SUN,,6.021,1,0,12,2,1,0,0
1919,PLCK G287+32:[ZSM2017] c09.1,177.71013,-28.09056,VisS,260819.0,0.87,PUN,,0.509,1,0,0,1,1,0,0
1920,PLCK G287.0+32.9:[GDW2019] 155,177.71019,-28.16494,G,115883.0,0.386543,SUN,,4.819,1,0,0,1,1,0,0
1922,WISEA J115050.45-280229.0,177.71021,-28.0414,IrS,115181.0,0.384201,SUN,,2.636,1,0,12,2,1,0,0
1923,PLCK G287+32:[ZSM2017] c15.1,177.71029,-28.0652,VisS,161888.0,0.54,PUN,,1.243,1,0,0,1,1,0,0
1926,WISEA J115050.50-280012.8,177.71045,-28.00358,IrS,114788.0,0.38289,SUN,,4.894,1,0,12,2,1,0,0
1927,PLCK G287+32:[ZSM2017] c20.2,177.7105,-28.08359,VisS,1762780.0,5.88,PUN,,0.406,1,0,0,1,1,0,0
1928,PLCK G287.0+32.9:[GDW2019] 156,177.71051,-28.09716,G,108951.0,0.36342,SUN,,0.837,1,0,0,1,1,0,0
1929,PLCK G287.0+32.9:[GDW2019] 159,177.71061,-28.06657,G,115994.0,0.386914,SUN,,1.17,1,0,0,1,1,0,0
1933,SPT-CL J1150-2805,177.7109,-28.0868,GClstr,116919.0,0.39,PUN,,0.435,1,0,0,1,1,0,0
1934,PLCK G287+32:[ZSM2017] c20.1,177.71097,-28.0842,VisS,293797.0,0.98,PUN,,0.425,1,0,0,1,1,0,0
1939,PLCK G287+32:[ZSM2017] 04.2,177.71111,-28.09571,G_Lens,350757.0,1.17,PUN,,0.78,1,0,0,1,1,0,0
1940,WISEA J115050.73-280636.4,177.71141,-28.11014,IrS,242395.0,0.808544,SUN,,1.58,1,0,12,2,1,0,0
1943,PLCK G287+32:[ZSM2017] 04.1,177.71167,-28.09531,G_Lens,311784.0,1.04,PUN,,0.777,1,0,0,1,1,0,0
1946,PLCK G287+32:[ZSM2017] 05.1,177.71204,-28.07536,G_Lens,764471.0,2.55,PUN,,0.746,1,0,0,1,1,0,0
1947,WISEA J115050.91-280544.1,177.71213,-28.0956,IrS,113889.0,0.379894,SUN,,0.805,1,0,12,2,1,0,0
1948,PLCK G287.0+32.9:[GDW2019] 162,177.71219,-28.12467,G,113951.0,0.380098,SUN,,2.437,1,0,0,1,1,0,0
1950,WISEA J115050.94-281300.7,177.71226,-28.21686,IrS,130895.0,0.436618,SUN,,7.934,1,0,12,2,1,0,0
1956,PSZ2 G286.98+32.90,177.71258,-28.06927,GClstr,116919.0,0.39,MUN,,1.066,48,0,0,9,18,0,0
1957,WISEA J115051.02-280711.3,177.71262,-28.11983,IrS,91693.0,0.305856,SUN,,2.158,1,0,12,2,1,0,0
1958,PLCK G287.0+32.9:[GDW2019] 165,177.71296,-28.1753,G,103553.0,0.345417,SUN,,5.451,1,0,0,1,1,0,0
1960,WISEA J115051.15-275950.6,177.71313,-27.99739,IrS,115558.0,0.38546,SUN,,5.277,1,0,12,2,1,0,0
1961,WISEA J115051.16-280244.6,177.71318,-28.04573,IrS,115147.0,0.384089,SUN,,2.41,1,0,12,2,1,0,0
1962,PLCK G287+32:[ZSM2017] 03.2,177.71332,-28.09508,G_Lens,104927.0,0.35,PUN,,0.821,1,0,0,1,1,0,0
1970,PLCK G287+32:[ZSM2017] 08.2,177.71371,-28.08693,G_Lens,911369.0,3.04,PUN,,0.581,1,0,0,1,1,0,0
1972,PLCK G287+32:[ZSM2017] 05.2,177.71376,-28.0753,G_Lens,668537.0,2.23,PUN,,0.81,1,0,0,1,1,0,0
1974,PLCK G287.0+32.9:[SCB2020]0221,177.71404,-28.06478,G,1981628.0,6.61,PUN,,1.341,1,0,0,1,1,0,0
1976,WISEA J115051.39-280448.1,177.71416,-28.08003,IrS,113150.0,0.377429,SUN,,0.659,1,0,12,2,1,0,0
1978,WISEA J115051.41-280402.2,177.71423,-28.0673,IrS,114382.0,0.381538,SUN,,1.211,1,0,12,2,1,0,0
1982,PLCK G287+32:[ZSM2017] 03.1,177.71479,-28.09432,G_Lens,842417.0,2.81,PUN,,0.843,1,0,0,1,1,0,0
1983,WISEA J115051.57-280654.6,177.71488,-28.11517,IrS,116899.0,0.389933,SUN,,1.923,1,0,12,2,1,0,0
1984,WISEA J115051.60-280107.0,177.71502,-28.01861,IrS,115530.0,0.385368,SUN,,4.027,1,0,12,2,1,0,0
1993,PLCK G287+32:[ZSM2017] 07.3,177.71554,-28.08811,G_Lens,317246.0,1.058219,SUN,,0.693,2,0,0,2,2,0,0
1994,WISEA J115051.75-280349.9,177.71565,-28.06387,IrS,112445.0,0.375075,SUN,,1.428,1,0,12,2,1,0,0
1995,WISEA J115051.77-280627.4,177.71574,-28.10763,IrS,120039.0,0.400407,SUN,,1.523,1,0,12,2,1,0,0
1996,WISEA J115051.78-280535.8,177.71579,-28.09329,IrS,82078.0,0.273783,SUN,,0.845,1,0,12,2,1,0,0
1997,WISEA J115051.80-280154.2,177.71584,-28.03174,IrS,105171.0,0.350813,SUN,,3.261,1,0,12,2,1,0,0
1998,PLCK G287.0+32.9:[SCB2020]0275,177.71586,-28.06595,G,2221462.0,7.41,PUN,,1.325,1,0,0,1,1,0,0
1999,WISEA J115051.81-280522.5,177.71591,-28.0896,IrS,115059.0,0.383796,SUN,,0.741,1,0,12,2,1,0,0
2001,PSZ1 G287.00+32:[GZP2023] SN1,177.71622,-28.09329,SN,104927.0,0.35,PSN,,0.864,1,0,0,1,1,0,0
2002,PLCK G287+32:[ZSM2017] 19.3,177.71636,-28.08783,G_Lens,2152510.0,7.18,PUN,,0.73,3,0,0,3,3,0,0
2003,PLCK G287.0+32.9:[GDW2019] 178,177.71645,-28.21975,G,20838.0,0.069509,SUN,,8.123,1,0,0,1,1,0,0
2005,WISEA J115051.97-280908.1,177.71655,-28.15226,IrS,112110.0,0.373957,SUN,,4.106,1,0,12,2,1,0,0
2008,PLCK G287.0+32.9:[GDW2019] 180,177.71667,-28.08629,G,119257.0,0.397798,SUN,,0.73,1,0,0,1,1,0,0
2009,PLCK G287.0+32.9:[GDW2019] 181,177.71674,-28.06193,G,116958.0,0.390131,SUN,,1.558,1,0,0,1,1,0,0
2014,WISEA J115052.14-280331.9,177.71726,-28.05888,IrS,113414.0,0.378309,SUN,,1.733,1,0,12,2,1,0,0
2016,PLCK G287.0+32.9:[GDW2019] 183,177.71738,-28.14349,G,127551.0,0.425465,SUN,,3.598,1,0,0,1,1,0,0
2018,PLCK G287.0+32.9:[SCB2020]2199,177.71759,-28.08737,G,2068568.0,6.9,PUN,,0.788,1,0,0,1,1,0,0
2021,PLCK G287.0+32.9:[GDW2019] 184,177.71773,-28.06574,G,118650.0,0.395775,SUN,,1.389,1,0,0,1,1,0,0
2023,WISEA J115052.29-280925.0,177.71788,-28.15695,IrS,73197.0,0.24416,SUN,,4.396,1,0,12,2,1,0,0
2027,PLCK G287.0+32.9:[GDW2019] 186,177.71804,-28.1109,G,96399.0,0.321553,SUN,,1.753,1,0,0,1,1,0,0
2042,PLCK G287+32:[ZSM2017] 08.1,177.71939,-28.08012,G_Lens,731494.0,2.44,PUN,,0.914,2,0,0,2,1,0,0
2043,WISEA J115052.71-281341.3,177.71965,-28.22816,IrS,130835.0,0.436417,SUN,,8.642,1,0,12,2,1,0,0
2044,PLCK G287+32:[ZSM2017] 19.2,177.7199,-28.07152,G_Lens,2206473.0,7.36,PUN,,1.202,3,0,0,3,3,0,0
2045,WISEA J115052.82-280314.9,177.72011,-28.05415,IrS,116456.0,0.388455,SUN,,2.055,1,0,12,2,1,0,0
2046,PLCK G287+32:[ZSM2017] 02.3,177.72018,-28.1009,G_Lens,500653.0,1.67,PUN,,1.324,1,0,0,1,1,0,0
2048,PLCK G287+32:[ZSM2017] 07.2,177.72031,-28.07322,G_Lens,1040280.0,3.47,PUN,,1.154,1,0,0,1,1,0,0
2050,WISEA J115052.92-280940.9,177.72052,-28.16137,IrS,72949.0,0.243332,SUN,,4.682,1,0,12,2,1,0,0
2056,PLCK G287.0+32.9:[GDW2019] 190,177.72093,-28.0984,G,113611.0,0.378965,SUN,,1.249,1,0,0,1,1,0,0
2058,WISEA J115053.07-281005.4,177.72114,-28.16819,IrS,112655.0,0.375778,SUN,,5.09,1,0,12,2,1,0,0
2059,PLCK G287.0+32.9:[GDW2019] 191,177.72117,-28.08963,G,111755.0,0.372774,SUN,,1.004,1,0,0,1,1,0,0
2063,PLCK G287.0+32.9:[SCB2020]1737,177.72135,-28.08181,G,1876701.0,6.26,PUN,,0.99,1,0,0,1,1,0,0
2073,PLCK G287.0+32.9:[SCB2020]2032,177.72259,-28.08507,G,2461296.0,8.21,PUN,,1.038,2,0,0,2,2,0,0
2076,PLCK G287.0+32.9:[GDW2019] 193,177.72285,-28.00717,G,111732.0,0.372699,SUN,,4.78,1,0,0,1,1,0,0
2077,PLCK G287.0+32.9:[SCB2020]2595,177.72287,-28.07974,G,1723807.0,5.75,PUN,,1.097,1,0,0,1,1,0,0
2081,PLCK G287+32:[ZSM2017] 16.3,177.72328,-28.10543,G_Lens,1010301.0,3.37,PUN,,1.636,1,0,0,1,1,0,0
2083,WISEA J115053.60-280550.6,177.72335,-28.09739,IrS,111194.0,0.370902,SUN,,1.314,1,0,12,2,1,0,0
2086,PLCK G287.0+32.9:[GDW2019] 195,177.72369,-28.12737,G,24482.0,0.081662,SUN,,2.775,1,0,0,1,1,0,0
2087,PLCK G287.0+32.9:[SCB2020]0796,177.72378,-28.07166,G,1882697.0,6.28,PUN,,1.357,1,0,0,1,1,0,0
2090,PLCK G287+32:[ZSM2017] 03.3,177.72429,-28.08629,G_Lens,278807.0,0.93,PUN,,1.131,1,0,0,1,1,0,0
2095,WISEA J115053.90-280837.8,177.72459,-28.14386,IrS,113946.0,0.380082,SUN,,3.719,1,0,12,2,1,0,0
2097,PLCK G287+32:[ZSM2017] 16.1,177.72479,-28.1049,G_Lens,890384.0,2.97,PUN,,1.666,1,0,0,1,1,0,0
2101,PSZ1 G287.00+32.90,177.72493,-28.0917,GClstr,116919.0,0.39,SUN,,1.232,3,0,1,2,3,0,0
2104,PLCK G287+32:[ZSM2017] 02.2,177.72525,-28.09836,G_Lens,545622.0,1.82,PUN,,1.43,1,0,0,1,1,0,0
2108,WISEA J115054.19-280726.0,177.72581,-28.12389,IrS,116467.0,0.388491,SUN,,2.634,1,0,12,2,1,0,0
2109,PLCK G287+32:[ZSM2017] 02.1,177.72584,-28.0978,G_Lens,500653.0,1.67,PUN,,1.437,1,0,0,1,1,0,0
2119,PLCK G287+32:[ZSM2017] c04.3,177.72695,-28.08457,VisS,290799.0,0.97,PUN,,1.269,1,0,0,1,1,0,0
2124,WISEA J115054.58-280653.8,177.72742,-28.11496,IrS,110486.0,0.368543,SUN,,2.22,1,0,12,2,1,0,0
2126,PLCK G287.0+32.9:[GDW2019] 198,177.72771,-28.08626,G,117293.0,0.391246,SUN,,1.312,1,0,0,1,1,0,0
2136,WISEA J115054.90-280548.3,177.72878,-28.09676,IrS,117057.0,0.390461,SUN,,1.54,2,0,12,3,1,0,0
2137,WISEA J115054.96-280428.7,177.72902,-28.07464,IrS,115034.0,0.383712,SUN,,1.509,1,0,12,2,1,0,0
2138,PLCK G287+32:[ZSM2017] c13.3,177.72915,-28.07059,VisS,1430010.0,4.77,PUN,,1.629,1,0,0,1,1,0,0
2141,WISEA J115055.01-281206.7,177.72925,-28.20187,IrS,112950.0,0.376759,SUN,,7.156,1,0,12,2,1,0,0
2144,WISEA J115055.20-280534.7,177.73003,-28.09299,IrS,92780.0,0.309482,SUN,,1.512,1,0,12,2,1,0,0
2145,WISEA J115055.20-280501.3,177.73004,-28.0837,IrS,113221.0,0.377663,SUN,,1.434,1,0,12,2,1,0,0
2152,PLCK G287+32:[ZSM2017] c13.2,177.73095,-28.07222,VisS,1247137.0,4.16,PUN,,1.664,1,0,0,1,1,0,0
2153,WISEA J115055.45-280446.5,177.73107,-28.07959,IrS,116311.0,0.387972,SUN,,1.521,1,0,12,2,1,0,0
2154,PLCK G287.0+32.9:[GDW2019] 205,177.73108,-28.16013,G,105437.0,0.351701,SUN,,4.754,1,0,0,1,1,0,0
2164,PLCK G287+32:[ZSM2017] 14.1,177.7323,-28.06778,G_Lens,230840.0,0.77,PUN,,1.86,1,0,0,1,1,0,0
2168,WISEA J115055.78-280311.4,177.73244,-28.05318,IrS,117350.0,0.391439,SUN,,2.459,1,0,12,2,1,0,0
2169,WISEA J115055.78-280248.4,177.73245,-28.0468,IrS,112670.0,0.375827,SUN,,2.767,1,0,12,2,1,0,0
2170,PLCK G287.0+32.9:[GDW2019] 209,177.73266,-28.12724,G,138450.0,0.461818,SUN,,2.988,1,0,0,1,1,0,0
2171,PLCK G287.0+32.9:[GDW2019] 210,177.73269,-28.10969,G,116745.0,0.389418,SUN,,2.165,1,0,0,1,1,0,0
2172,PLCK G287+32:[ZSM2017] 14.2,177.73273,-28.06828,G_Lens,275809.0,0.92,PUN,,1.863,1,0,0,1,1,0,0
2177,PLCK G287+32:[ZSM2017] c13.1,177.73332,-28.07347,VisS,242832.0,0.81,PUN,,1.746,2,0,0,2,1,0,0
